parameter,rhat,experiment,condition,model_name
"r_participant__hu[078,Intercept]",1.0004350687753403,exp1,cue,hurdle
"r_participant__hu[079,Intercept]",1.00041435404456,exp1,cue,hurdle
"r_participant__hu[080,Intercept]",1.000234132374671,exp1,cue,hurdle
"r_participant__hu[081,Intercept]",1.0003726634017114,exp1,cue,hurdle
"r_participant__hu[082,Intercept]",1.000465888434157,exp1,cue,hurdle
"r_participant__hu[083,Intercept]",1.0001689462522207,exp1,cue,hurdle
"r_participant__hu[084,Intercept]",1.0002894771937507,exp1,cue,hurdle
"r_participant__hu[085,Intercept]",1.0004266145815575,exp1,cue,hurdle
"r_participant__hu[086,Intercept]",1.0002685960192477,exp1,cue,hurdle
"r_participant__hu[087,Intercept]",1.0004933313805457,exp1,cue,hurdle
"r_participant__hu[088,Intercept]",1.0003538378773051,exp1,cue,hurdle
"r_participant__hu[089,Intercept]",1.00034393024631,exp1,cue,hurdle
"r_participant__hu[090,Intercept]",1.00030490607686,exp1,cue,hurdle
"r_participant__hu[091,Intercept]",1.0004545747719698,exp1,cue,hurdle
"r_participant__hu[092,Intercept]",1.0003080828503501,exp1,cue,hurdle
"r_participant__hu[093,Intercept]",1.0004266747941608,exp1,cue,hurdle
"r_participant__hu[095,Intercept]",1.0001540773485407,exp1,cue,hurdle
"r_participant__hu[096,Intercept]",1.0000404910373575,exp1,cue,hurdle
"r_participant__hu[097,Intercept]",1.0002274357840015,exp1,cue,hurdle
"r_participant__hu[098,Intercept]",1.0004404345802609,exp1,cue,hurdle
"r_participant__hu[099,Intercept]",1.000379262855227,exp1,cue,hurdle
"r_participant__hu[100,Intercept]",1.0001848726402975,exp1,cue,hurdle
"r_participant__hu[101,Intercept]",1.0004917661817727,exp1,cue,hurdle
"r_participant__hu[102,Intercept]",1.0003476733856378,exp1,cue,hurdle
"r_participant__hu[103,Intercept]",1.000404115913407,exp1,cue,hurdle
"r_participant__hu[104,Intercept]",1.000355084675346,exp1,cue,hurdle
"r_participant__hu[105,Intercept]",1.0001632358679342,exp1,cue,hurdle
"r_participant__hu[106,Intercept]",1.0004456506320656,exp1,cue,hurdle
"r_participant__hu[107,Intercept]",1.0000508982636085,exp1,cue,hurdle
"r_participant__hu[108,Intercept]",1.0004075434865898,exp1,cue,hurdle
"r_participant__hu[109,Intercept]",1.0002429872369953,exp1,cue,hurdle
"r_participant__hu[110,Intercept]",1.0002522628293689,exp1,cue,hurdle
"r_participant__hu[111,Intercept]",1.0002939510372582,exp1,cue,hurdle
"r_participant__hu[112,Intercept]",1.0002706648870223,exp1,cue,hurdle
"r_participant__hu[113,Intercept]",1.0002532925287286,exp1,cue,hurdle
"r_participant__hu[114,Intercept]",1.0001329294636756,exp1,cue,hurdle
"r_participant__hu[115,Intercept]",1.000406373415155,exp1,cue,hurdle
"r_participant__hu[116,Intercept]",1.0005284536230072,exp1,cue,hurdle
"r_participant__hu[117,Intercept]",1.0002882664613777,exp1,cue,hurdle
"r_participant__hu[118,Intercept]",1.0003163704466336,exp1,cue,hurdle
"r_participant__hu[119,Intercept]",1.0001999436411777,exp1,cue,hurdle
"r_participant__hu[120,Intercept]",1.0005154845905422,exp1,cue,hurdle
"r_participant__hu[121,Intercept]",1.0001069333433774,exp1,cue,hurdle
"r_participant__hu[122,Intercept]",1.000298863092244,exp1,cue,hurdle
"r_participant__hu[123,Intercept]",1.0002652996116983,exp1,cue,hurdle
"r_participant__hu[124,Intercept]",1.0000528052467406,exp1,cue,hurdle
"r_participant__hu[125,Intercept]",1.0002785641641252,exp1,cue,hurdle
"r_participant__hu[126,Intercept]",1.0002359505201621,exp1,cue,hurdle
"r_participant__hu[127,Intercept]",1.0004226129846803,exp1,cue,hurdle
"r_participant__hu[128,Intercept]",1.0001942952186258,exp1,cue,hurdle
"r_participant__hu[129,Intercept]",1.0003862336480152,exp1,cue,hurdle
"r_participant__hu[130,Intercept]",1.0003009765052966,exp1,cue,hurdle
"r_participant__hu[131,Intercept]",1.0000953934404355,exp1,cue,hurdle
"r_participant__hu[132,Intercept]",1.0003524312453516,exp1,cue,hurdle
"r_participant__hu[133,Intercept]",1.0003135683001494,exp1,cue,hurdle
"r_participant__hu[134,Intercept]",1.0001173641212762,exp1,cue,hurdle
"r_participant__hu[135,Intercept]",1.0003350472842096,exp1,cue,hurdle
"r_participant__hu[136,Intercept]",1.0007030284495622,exp1,cue,hurdle
"r_participant__hu[137,Intercept]",1.000451136251047,exp1,cue,hurdle
"r_participant__hu[138,Intercept]",1.0000121435343021,exp1,cue,hurdle
"r_participant__hu[139,Intercept]",1.0003241135068048,exp1,cue,hurdle
"r_participant__hu[140,Intercept]",1.000323150592625,exp1,cue,hurdle
"r_participant__hu[141,Intercept]",1.0001850748082897,exp1,cue,hurdle
"r_participant__hu[142,Intercept]",1.0002976797902687,exp1,cue,hurdle
"r_participant__hu[143,Intercept]",1.0002758785659798,exp1,cue,hurdle
"r_participant__hu[144,Intercept]",1.0001003891683016,exp1,cue,hurdle
"r_participant__hu[145,Intercept]",1.0001480910759264,exp1,cue,hurdle
"r_participant__hu[146,Intercept]",1.0002268681032986,exp1,cue,hurdle
"r_participant__hu[147,Intercept]",1.0003625291669358,exp1,cue,hurdle
"r_participant__hu[148,Intercept]",1.0002060201490883,exp1,cue,hurdle
"r_participant__hu[149,Intercept]",1.0000025294559987,exp1,cue,hurdle
"r_participant__hu[150,Intercept]",1.0000983192145643,exp1,cue,hurdle
"r_participant__hu[151,Intercept]",1.0001740706710114,exp1,cue,hurdle
"r_participant__hu[152,Intercept]",1.0003666294495828,exp1,cue,hurdle
"r_participant__hu[153,Intercept]",1.0002345896161666,exp1,cue,hurdle
"r_participant__hu[154,Intercept]",1.0003478724045722,exp1,cue,hurdle
"r_participant__hu[155,Intercept]",1.0004852748106958,exp1,cue,hurdle
"r_participant__hu[156,Intercept]",1.0006257510765482,exp1,cue,hurdle
"r_participant__hu[157,Intercept]",1.0001533317096116,exp1,cue,hurdle
"r_participant__hu[158,Intercept]",1.000228505104661,exp1,cue,hurdle
"r_participant__hu[159,Intercept]",1.0003198297857638,exp1,cue,hurdle
"r_participant__hu[160,Intercept]",1.0001783076528254,exp1,cue,hurdle
"r_participant__hu[161,Intercept]",1.0004655237834177,exp1,cue,hurdle
"r_participant__hu[162,Intercept]",1.0003214969696257,exp1,cue,hurdle
"r_participant__hu[163,Intercept]",1.000413187441007,exp1,cue,hurdle
"r_participant__hu[164,Intercept]",1.0003632429992806,exp1,cue,hurdle
"r_participant__hu[165,Intercept]",1.000085286222831,exp1,cue,hurdle
"r_participant__hu[166,Intercept]",1.0000966214547904,exp1,cue,hurdle
"r_participant__hu[167,Intercept]",1.0003871101118782,exp1,cue,hurdle
"r_participant__hu[168,Intercept]",1.000292235042469,exp1,cue,hurdle
"r_participant__hu[169,Intercept]",1.0003867355783378,exp1,cue,hurdle
"r_participant__hu[170,Intercept]",1.0003517079699344,exp1,cue,hurdle
"r_participant__hu[065,condpresent]",1.0000927838125688,exp1,cue,hurdle
"r_participant__hu[066,condpresent]",1.0000392396353563,exp1,cue,hurdle
"r_participant__hu[067,condpresent]",1.000160439910178,exp1,cue,hurdle
"r_participant__hu[068,condpresent]",1.000016196585581,exp1,cue,hurdle
"r_participant__hu[069,condpresent]",1.0001167617968354,exp1,cue,hurdle
"r_participant__hu[070,condpresent]",1.000003514024263,exp1,cue,hurdle
"r_participant__hu[071,condpresent]",1.0002098144641556,exp1,cue,hurdle
"r_participant__hu[072,condpresent]",1.0000611388855674,exp1,cue,hurdle
"r_participant__hu[073,condpresent]",1.000031095986552,exp1,cue,hurdle
"r_participant__hu[074,condpresent]",1.0001587638750693,exp1,cue,hurdle
"r_participant__hu[075,condpresent]",1.0000333092335165,exp1,cue,hurdle
"r_participant__hu[076,condpresent]",0.9999783646670992,exp1,cue,hurdle
"r_participant__hu[077,condpresent]",1.0000711369120763,exp1,cue,hurdle
"r_participant__hu[078,condpresent]",1.0001090767522294,exp1,cue,hurdle
"r_participant__hu[079,condpresent]",1.0000631640706137,exp1,cue,hurdle
"r_participant__hu[080,condpresent]",1.0000459933043515,exp1,cue,hurdle
"r_participant__hu[081,condpresent]",1.000060549408123,exp1,cue,hurdle
"r_participant__hu[082,condpresent]",1.000195923880512,exp1,cue,hurdle
"r_participant__hu[083,condpresent]",1.000050573430273,exp1,cue,hurdle
"r_participant__hu[084,condpresent]",1.0000472936172993,exp1,cue,hurdle
"r_participant__hu[085,condpresent]",1.000391434018602,exp1,cue,hurdle
"r_participant__hu[086,condpresent]",0.9999677894611562,exp1,cue,hurdle
"r_participant__hu[087,condpresent]",1.0003886711143761,exp1,cue,hurdle
"r_participant__hu[088,condpresent]",1.0000361320031936,exp1,cue,hurdle
"r_participant__hu[089,condpresent]",1.000057768679978,exp1,cue,hurdle
"r_participant__hu[090,condpresent]",1.0001591940868761,exp1,cue,hurdle
"r_participant__hu[091,condpresent]",1.0001789618265358,exp1,cue,hurdle
"r_participant__hu[092,condpresent]",1.0000500440934266,exp1,cue,hurdle
"r_participant__hu[093,condpresent]",1.0001033159695247,exp1,cue,hurdle
"r_participant__hu[095,condpresent]",1.0000529556740754,exp1,cue,hurdle
"r_participant__hu[096,condpresent]",1.0002048614309111,exp1,cue,hurdle
"r_participant__hu[097,condpresent]",1.0000313599647614,exp1,cue,hurdle
"r_participant__hu[098,condpresent]",1.00016323511716,exp1,cue,hurdle
"r_participant__hu[099,condpresent]",1.000081505271198,exp1,cue,hurdle
"r_participant__hu[100,condpresent]",1.0000368447721568,exp1,cue,hurdle
"r_participant__hu[101,condpresent]",1.0000495480837883,exp1,cue,hurdle
"r_participant__hu[102,condpresent]",1.0000551044939987,exp1,cue,hurdle
"r_participant__hu[103,condpresent]",1.000073796939252,exp1,cue,hurdle
"r_participant__hu[104,condpresent]",1.0000688064225625,exp1,cue,hurdle
"r_participant__hu[105,condpresent]",1.0000308516587897,exp1,cue,hurdle
"r_participant__hu[106,condpresent]",1.0001303916945024,exp1,cue,hurdle
"r_participant__hu[107,condpresent]",1.0001739852009344,exp1,cue,hurdle
"r_participant__hu[108,condpresent]",1.0000152994174984,exp1,cue,hurdle
"r_participant__hu[109,condpresent]",1.00000961583935,exp1,cue,hurdle
"r_participant__hu[110,condpresent]",1.0001225182788973,exp1,cue,hurdle
"r_participant__hu[111,condpresent]",1.0000872046758786,exp1,cue,hurdle
"r_participant__hu[112,condpresent]",1.0002137353656877,exp1,cue,hurdle
"r_participant__hu[113,condpresent]",1.0000665210676285,exp1,cue,hurdle
"r_participant__hu[114,condpresent]",1.0000523554885588,exp1,cue,hurdle
"r_participant__hu[115,condpresent]",1.0001755822869733,exp1,cue,hurdle
"r_participant__hu[116,condpresent]",1.000069021775249,exp1,cue,hurdle
"r_participant__hu[117,condpresent]",1.0000425246052673,exp1,cue,hurdle
"r_participant__hu[118,condpresent]",1.0000550950080154,exp1,cue,hurdle
"r_participant__hu[119,condpresent]",1.0000918776854755,exp1,cue,hurdle
"r_participant__hu[120,condpresent]",1.0002992220204074,exp1,cue,hurdle
"r_participant__hu[121,condpresent]",1.0001059885333923,exp1,cue,hurdle
"r_participant__hu[122,condpresent]",1.0000543512754272,exp1,cue,hurdle
"r_participant__hu[123,condpresent]",1.000090101832644,exp1,cue,hurdle
"r_participant__hu[124,condpresent]",1.0001363919544315,exp1,cue,hurdle
"r_participant__hu[125,condpresent]",1.0000161265010477,exp1,cue,hurdle
"r_participant__hu[126,condpresent]",1.0001446142613457,exp1,cue,hurdle
"r_participant__hu[127,condpresent]",1.0001760227791605,exp1,cue,hurdle
"r_participant__hu[128,condpresent]",1.0001430081863993,exp1,cue,hurdle
"r_participant__hu[129,condpresent]",1.0000250352565974,exp1,cue,hurdle
"r_participant__hu[130,condpresent]",1.000044605452794,exp1,cue,hurdle
"r_participant__hu[131,condpresent]",0.9999978882270902,exp1,cue,hurdle
"r_participant__hu[132,condpresent]",1.0000282099959994,exp1,cue,hurdle
"r_participant__hu[133,condpresent]",1.0000602524946574,exp1,cue,hurdle
"r_participant__hu[134,condpresent]",0.9999436331076982,exp1,cue,hurdle
"r_participant__hu[135,condpresent]",1.000066087758545,exp1,cue,hurdle
"r_participant__hu[136,condpresent]",1.0001731682200812,exp1,cue,hurdle
"r_participant__hu[137,condpresent]",1.0000977701982252,exp1,cue,hurdle
"r_participant__hu[138,condpresent]",0.9999841465581317,exp1,cue,hurdle
"r_participant__hu[139,condpresent]",1.0000828100956478,exp1,cue,hurdle
"r_participant__hu[140,condpresent]",1.000074562447281,exp1,cue,hurdle
"r_participant__hu[141,condpresent]",0.9999817649044203,exp1,cue,hurdle
"r_participant__hu[142,condpresent]",0.9999886150810645,exp1,cue,hurdle
"r_participant__hu[143,condpresent]",1.000120804631729,exp1,cue,hurdle
"r_participant__hu[144,condpresent]",1.000012640674429,exp1,cue,hurdle
"r_participant__hu[145,condpresent]",1.0000386081781065,exp1,cue,hurdle
"r_participant__hu[146,condpresent]",1.0002801408423725,exp1,cue,hurdle
"r_participant__hu[147,condpresent]",1.0000673665121103,exp1,cue,hurdle
"r_participant__hu[148,condpresent]",1.0001607933832457,exp1,cue,hurdle
"r_participant__hu[149,condpresent]",1.000102597562839,exp1,cue,hurdle
"r_participant__hu[150,condpresent]",1.0000622189419852,exp1,cue,hurdle
"r_participant__hu[151,condpresent]",1.0001105578914822,exp1,cue,hurdle
"r_participant__hu[152,condpresent]",1.0000195438841806,exp1,cue,hurdle
"r_participant__hu[153,condpresent]",0.9999973100666802,exp1,cue,hurdle
"r_participant__hu[154,condpresent]",1.0000428081067279,exp1,cue,hurdle
"r_participant__hu[155,condpresent]",1.000004525230519,exp1,cue,hurdle
"r_participant__hu[156,condpresent]",1.0000817230600993,exp1,cue,hurdle
"r_participant__hu[157,condpresent]",0.9999698046592492,exp1,cue,hurdle
"r_participant__hu[158,condpresent]",0.9999842175052412,exp1,cue,hurdle
"r_participant__hu[159,condpresent]",1.0000971995239707,exp1,cue,hurdle
"r_participant__hu[160,condpresent]",1.000090226827258,exp1,cue,hurdle
"r_participant__hu[161,condpresent]",1.0000984662554504,exp1,cue,hurdle
"r_participant__hu[162,condpresent]",1.0001187017724962,exp1,cue,hurdle
"r_participant__hu[163,condpresent]",1.00005506281061,exp1,cue,hurdle
"r_participant__hu[164,condpresent]",0.9999591898417937,exp1,cue,hurdle
"r_participant__hu[165,condpresent]",0.99997716353909,exp1,cue,hurdle
"r_participant__hu[166,condpresent]",0.9999671424387805,exp1,cue,hurdle
"r_participant__hu[167,condpresent]",1.0000616782960081,exp1,cue,hurdle
"r_participant__hu[168,condpresent]",1.0000595799277447,exp1,cue,hurdle
"r_participant__hu[169,condpresent]",1.0000938167423135,exp1,cue,hurdle
"r_participant__hu[170,condpresent]",1.000032836596147,exp1,cue,hurdle
lprior,1.0005614205687356,exp1,cue,hurdle
lp__,1.0006681946350973,exp1,cue,hurdle
"z_1[1,1]",1.0004231096588496,exp1,cue,hurdle
"z_1[1,2]",1.0010011320271097,exp1,cue,hurdle
"z_1[1,3]",1.0001994420140143,exp1,cue,hurdle
"z_1[1,4]",1.0003991484775383,exp1,cue,hurdle
"z_1[1,5]",1.0004227661472753,exp1,cue,hurdle
"z_1[1,6]",1.000381506582909,exp1,cue,hurdle
"z_1[1,7]",1.000267808724716,exp1,cue,hurdle
"z_1[1,8]",1.0004100255502555,exp1,cue,hurdle
"z_1[1,9]",1.0006483660586272,exp1,cue,hurdle
"z_1[1,10]",1.0003148326761029,exp1,cue,hurdle
"z_1[1,11]",1.000324062505151,exp1,cue,hurdle
"z_1[1,12]",1.0005022720545136,exp1,cue,hurdle
"z_1[1,13]",1.0003664820255025,exp1,cue,hurdle
"z_1[1,14]",1.0003423746437035,exp1,cue,hurdle
"z_1[1,15]",1.0001850994301869,exp1,cue,hurdle
"z_1[1,16]",1.0005679613169332,exp1,cue,hurdle
"z_1[1,17]",1.0001879414140726,exp1,cue,hurdle
"z_1[1,18]",1.0003371793780595,exp1,cue,hurdle
"z_1[1,19]",1.000371131130293,exp1,cue,hurdle
"z_1[1,20]",1.0006847127407272,exp1,cue,hurdle
"z_1[1,21]",1.0006761867403766,exp1,cue,hurdle
"z_1[1,22]",1.0005606413558827,exp1,cue,hurdle
"z_1[1,23]",1.000290920816481,exp1,cue,hurdle
"z_1[1,24]",1.0004676478186687,exp1,cue,hurdle
"z_1[1,25]",1.0001727537770588,exp1,cue,hurdle
"z_1[1,26]",1.00072414331776,exp1,cue,hurdle
"z_1[1,27]",1.0001525637624478,exp1,cue,hurdle
"z_1[1,28]",1.0003366854776246,exp1,cue,hurdle
"z_1[1,29]",1.0002934821192382,exp1,cue,hurdle
"z_1[1,30]",1.0004342367263603,exp1,cue,hurdle
"z_1[1,31]",1.0002652014357643,exp1,cue,hurdle
"z_1[1,32]",1.0006106552937302,exp1,cue,hurdle
"z_1[1,33]",1.0002179016987105,exp1,cue,hurdle
"z_1[1,34]",1.0005305637718058,exp1,cue,hurdle
"z_1[1,35]",1.0003110875879344,exp1,cue,hurdle
"z_1[1,36]",1.0004458320804563,exp1,cue,hurdle
"z_1[1,37]",1.0001733166482747,exp1,cue,hurdle
"z_1[1,38]",1.0003775502837642,exp1,cue,hurdle
"z_1[1,39]",1.0003782326831876,exp1,cue,hurdle
"z_1[1,40]",1.0001176407952,exp1,cue,hurdle
"z_1[1,41]",1.0004473243177499,exp1,cue,hurdle
"z_1[1,42]",1.00077253473354,exp1,cue,hurdle
"z_1[1,43]",1.0006761372245752,exp1,cue,hurdle
"z_1[1,44]",1.0003404145494936,exp1,cue,hurdle
"z_1[1,45]",1.0010834782941647,exp1,cue,hurdle
"z_1[1,46]",1.0002087550421228,exp1,cue,hurdle
"z_1[1,47]",1.0003174871379832,exp1,cue,hurdle
"z_1[1,48]",1.0002843274075077,exp1,cue,hurdle
"z_1[1,49]",1.0003010642101382,exp1,cue,hurdle
"z_1[1,50]",1.0004224122371088,exp1,cue,hurdle
"z_1[1,51]",1.0003336554353666,exp1,cue,hurdle
"z_1[1,52]",1.0005464226074732,exp1,cue,hurdle
"z_1[1,53]",1.000733452101121,exp1,cue,hurdle
"z_1[1,54]",1.0003680457620867,exp1,cue,hurdle
"z_1[1,55]",1.0001467923104632,exp1,cue,hurdle
"z_1[1,56]",1.0001762354321853,exp1,cue,hurdle
"z_1[1,57]",1.0007557226360275,exp1,cue,hurdle
"z_1[1,58]",1.0005895416710908,exp1,cue,hurdle
"z_1[1,59]",1.000359962711037,exp1,cue,hurdle
"z_1[1,60]",1.0005397082362337,exp1,cue,hurdle
"z_1[1,61]",1.0006155136715538,exp1,cue,hurdle
"z_1[1,62]",1.000276100534831,exp1,cue,hurdle
