parameter,rhat,experiment,condition,model_name
"r_participant[106,Intercept]",1.000097897030981,exp1,cue,contrast
"r_participant[107,Intercept]",1.0002124724361825,exp1,cue,contrast
"r_participant[108,Intercept]",1.0001298556835283,exp1,cue,contrast
"r_participant[109,Intercept]",1.000103411729986,exp1,cue,contrast
"r_participant[110,Intercept]",1.000110218868012,exp1,cue,contrast
"r_participant[111,Intercept]",1.0000894840782684,exp1,cue,contrast
"r_participant[112,Intercept]",1.0000985036354455,exp1,cue,contrast
"r_participant[113,Intercept]",1.0001246127921088,exp1,cue,contrast
"r_participant[114,Intercept]",1.0001454814673614,exp1,cue,contrast
"r_participant[115,Intercept]",1.000039452238215,exp1,cue,contrast
"r_participant[116,Intercept]",1.0001378847964868,exp1,cue,contrast
"r_participant[117,Intercept]",1.0000960465410904,exp1,cue,contrast
"r_participant[118,Intercept]",1.0002954378479878,exp1,cue,contrast
"r_participant[119,Intercept]",1.0000963550705642,exp1,cue,contrast
"r_participant[120,Intercept]",1.000105365535831,exp1,cue,contrast
"r_participant[121,Intercept]",1.000070046903422,exp1,cue,contrast
"r_participant[122,Intercept]",1.0000798317752126,exp1,cue,contrast
"r_participant[123,Intercept]",1.0001983065187212,exp1,cue,contrast
"r_participant[124,Intercept]",1.0000485081296593,exp1,cue,contrast
"r_participant[125,Intercept]",1.0000088273422374,exp1,cue,contrast
"r_participant[126,Intercept]",1.0000395790993157,exp1,cue,contrast
"r_participant[127,Intercept]",1.0001177995792603,exp1,cue,contrast
"r_participant[128,Intercept]",1.000029892057378,exp1,cue,contrast
"r_participant[129,Intercept]",1.0000697349457093,exp1,cue,contrast
"r_participant[130,Intercept]",0.9999965169399445,exp1,cue,contrast
"r_participant[131,Intercept]",1.0000934846741247,exp1,cue,contrast
"r_participant[132,Intercept]",1.0001268815764277,exp1,cue,contrast
"r_participant[133,Intercept]",1.0002830501525022,exp1,cue,contrast
"r_participant[134,Intercept]",1.0001475527594603,exp1,cue,contrast
"r_participant[135,Intercept]",1.000108175417368,exp1,cue,contrast
"r_participant[136,Intercept]",1.0001312833054987,exp1,cue,contrast
"r_participant[137,Intercept]",1.0000840898338685,exp1,cue,contrast
"r_participant[138,Intercept]",1.0001863060513114,exp1,cue,contrast
"r_participant[139,Intercept]",1.00013492924239,exp1,cue,contrast
"r_participant[140,Intercept]",1.0000824642005424,exp1,cue,contrast
"r_participant[141,Intercept]",1.0000028299107109,exp1,cue,contrast
"r_participant[142,Intercept]",1.0001789399023853,exp1,cue,contrast
"r_participant[143,Intercept]",1.0002279821037872,exp1,cue,contrast
"r_participant[144,Intercept]",1.0001189618774298,exp1,cue,contrast
"r_participant[145,Intercept]",1.0001305898276078,exp1,cue,contrast
"r_participant[146,Intercept]",1.000041024478845,exp1,cue,contrast
"r_participant[147,Intercept]",1.0001334489228149,exp1,cue,contrast
"r_participant[148,Intercept]",1.000037699461008,exp1,cue,contrast
"r_participant[149,Intercept]",1.0001526702411387,exp1,cue,contrast
"r_participant[150,Intercept]",1.0001680047823114,exp1,cue,contrast
"r_participant[151,Intercept]",0.9999745961449211,exp1,cue,contrast
"r_participant[152,Intercept]",1.0002248329505319,exp1,cue,contrast
"r_participant[153,Intercept]",1.0000446627732968,exp1,cue,contrast
"r_participant[154,Intercept]",1.0001480774113576,exp1,cue,contrast
"r_participant[155,Intercept]",1.0001328412996795,exp1,cue,contrast
"r_participant[156,Intercept]",1.0003293591014157,exp1,cue,contrast
"r_participant[157,Intercept]",1.0002027673334144,exp1,cue,contrast
"r_participant[158,Intercept]",1.0001381517992296,exp1,cue,contrast
"r_participant[159,Intercept]",1.0001961752285309,exp1,cue,contrast
"r_participant[160,Intercept]",1.0000493022897914,exp1,cue,contrast
"r_participant[161,Intercept]",1.0001188682309212,exp1,cue,contrast
"r_participant[162,Intercept]",1.0000698529096443,exp1,cue,contrast
"r_participant[163,Intercept]",1.0001320984367585,exp1,cue,contrast
"r_participant[164,Intercept]",1.0000771033116895,exp1,cue,contrast
"r_participant[165,Intercept]",1.000016231044406,exp1,cue,contrast
"r_participant[166,Intercept]",1.000269288226104,exp1,cue,contrast
"r_participant[167,Intercept]",1.0000542919233655,exp1,cue,contrast
"r_participant[168,Intercept]",1.000139539420168,exp1,cue,contrast
"r_participant[169,Intercept]",1.0000150792170002,exp1,cue,contrast
"r_participant[170,Intercept]",1.0001163592136435,exp1,cue,contrast
"r_participant[065,condpresent]",1.0000420905413328,exp1,cue,contrast
"r_participant[066,condpresent]",1.0000463596262938,exp1,cue,contrast
"r_participant[067,condpresent]",0.9999775544835147,exp1,cue,contrast
"r_participant[068,condpresent]",0.9999661985429038,exp1,cue,contrast
"r_participant[069,condpresent]",1.0000814613041904,exp1,cue,contrast
"r_participant[070,condpresent]",1.0000505113395377,exp1,cue,contrast
"r_participant[071,condpresent]",1.000229291567532,exp1,cue,contrast
"r_participant[072,condpresent]",1.000047123502697,exp1,cue,contrast
"r_participant[073,condpresent]",0.9999693068512915,exp1,cue,contrast
"r_participant[074,condpresent]",0.9999628282235107,exp1,cue,contrast
"r_participant[075,condpresent]",1.0000585745547323,exp1,cue,contrast
"r_participant[076,condpresent]",1.000163172211478,exp1,cue,contrast
"r_participant[077,condpresent]",1.0000405662909195,exp1,cue,contrast
"r_participant[078,condpresent]",1.0000106846753494,exp1,cue,contrast
"r_participant[079,condpresent]",1.0000691865989724,exp1,cue,contrast
"r_participant[080,condpresent]",1.000129160925388,exp1,cue,contrast
"r_participant[081,condpresent]",0.9999832235687944,exp1,cue,contrast
"r_participant[082,condpresent]",1.0000378214725263,exp1,cue,contrast
"r_participant[083,condpresent]",1.0000324287738136,exp1,cue,contrast
"r_participant[084,condpresent]",0.9999795304828388,exp1,cue,contrast
"r_participant[085,condpresent]",1.0000513848994161,exp1,cue,contrast
"r_participant[086,condpresent]",1.0001745314073964,exp1,cue,contrast
"r_participant[087,condpresent]",1.0000840752376314,exp1,cue,contrast
"r_participant[088,condpresent]",0.999991996147349,exp1,cue,contrast
"r_participant[089,condpresent]",0.9999308758864729,exp1,cue,contrast
"r_participant[090,condpresent]",1.0001281046949753,exp1,cue,contrast
"r_participant[091,condpresent]",1.000137355159795,exp1,cue,contrast
"r_participant[092,condpresent]",1.0000518387898247,exp1,cue,contrast
"r_participant[093,condpresent]",0.999960981515986,exp1,cue,contrast
"r_participant[095,condpresent]",1.0000404162313354,exp1,cue,contrast
"r_participant[096,condpresent]",1.0001631414095988,exp1,cue,contrast
"r_participant[097,condpresent]",1.0000054039174164,exp1,cue,contrast
"r_participant[098,condpresent]",1.0001137697943672,exp1,cue,contrast
"r_participant[099,condpresent]",1.000006279238421,exp1,cue,contrast
"r_participant[100,condpresent]",1.0000030642963755,exp1,cue,contrast
"r_participant[101,condpresent]",0.9999986842415428,exp1,cue,contrast
"r_participant[102,condpresent]",1.0000934734762112,exp1,cue,contrast
"r_participant[103,condpresent]",1.0001283730092632,exp1,cue,contrast
"r_participant[104,condpresent]",1.0000666747801361,exp1,cue,contrast
"r_participant[105,condpresent]",1.0000373113724188,exp1,cue,contrast
"r_participant[106,condpresent]",1.0000735833507397,exp1,cue,contrast
"r_participant[107,condpresent]",1.0001128969621196,exp1,cue,contrast
"r_participant[108,condpresent]",1.0000926799522911,exp1,cue,contrast
"r_participant[109,condpresent]",1.0000954934546598,exp1,cue,contrast
"r_participant[110,condpresent]",1.0001339581377662,exp1,cue,contrast
"r_participant[111,condpresent]",1.0000016153278681,exp1,cue,contrast
"r_participant[112,condpresent]",1.0002040126460519,exp1,cue,contrast
"r_participant[113,condpresent]",1.0001808763846125,exp1,cue,contrast
"r_participant[114,condpresent]",1.0003267222680736,exp1,cue,contrast
"r_participant[115,condpresent]",1.000054512070695,exp1,cue,contrast
"r_participant[116,condpresent]",0.9999932485209521,exp1,cue,contrast
"r_participant[117,condpresent]",1.0000059538670623,exp1,cue,contrast
"r_participant[118,condpresent]",1.0000656913739134,exp1,cue,contrast
"r_participant[119,condpresent]",1.0000743150345346,exp1,cue,contrast
"r_participant[120,condpresent]",1.0000150745638998,exp1,cue,contrast
"r_participant[121,condpresent]",1.0003418604912744,exp1,cue,contrast
"r_participant[122,condpresent]",1.0000744127196943,exp1,cue,contrast
"r_participant[123,condpresent]",1.0000886271599112,exp1,cue,contrast
"r_participant[124,condpresent]",1.000003011198333,exp1,cue,contrast
"r_participant[125,condpresent]",1.0000761616519154,exp1,cue,contrast
"r_participant[126,condpresent]",0.9999709102935418,exp1,cue,contrast
"r_participant[127,condpresent]",1.0001864827366296,exp1,cue,contrast
"r_participant[128,condpresent]",0.9999845776815957,exp1,cue,contrast
"r_participant[129,condpresent]",1.000130015818451,exp1,cue,contrast
"r_participant[130,condpresent]",1.0001914489036678,exp1,cue,contrast
"r_participant[131,condpresent]",1.0000704758592807,exp1,cue,contrast
"r_participant[132,condpresent]",1.0000221075260682,exp1,cue,contrast
"r_participant[133,condpresent]",1.0002275849964413,exp1,cue,contrast
"r_participant[134,condpresent]",0.9999828774660887,exp1,cue,contrast
"r_participant[135,condpresent]",1.0001865413437445,exp1,cue,contrast
"r_participant[136,condpresent]",1.0002211627024151,exp1,cue,contrast
"r_participant[137,condpresent]",1.0001133053506928,exp1,cue,contrast
"r_participant[138,condpresent]",0.9999427560166363,exp1,cue,contrast
"r_participant[139,condpresent]",1.0001406000353759,exp1,cue,contrast
"r_participant[140,condpresent]",1.0001358177822666,exp1,cue,contrast
"r_participant[141,condpresent]",1.0001182845832692,exp1,cue,contrast
"r_participant[142,condpresent]",1.000182668420894,exp1,cue,contrast
"r_participant[143,condpresent]",1.000267744040451,exp1,cue,contrast
"r_participant[144,condpresent]",1.0001227834048605,exp1,cue,contrast
"r_participant[145,condpresent]",0.9999542329632809,exp1,cue,contrast
"r_participant[146,condpresent]",1.0001664827283983,exp1,cue,contrast
"r_participant[147,condpresent]",1.000055851590492,exp1,cue,contrast
"r_participant[148,condpresent]",1.00008459840059,exp1,cue,contrast
"r_participant[149,condpresent]",0.9999595939818802,exp1,cue,contrast
"r_participant[150,condpresent]",1.0000328372044853,exp1,cue,contrast
"r_participant[151,condpresent]",1.0000087023622954,exp1,cue,contrast
"r_participant[152,condpresent]",1.0000614496717204,exp1,cue,contrast
"r_participant[153,condpresent]",1.0001484419846225,exp1,cue,contrast
"r_participant[154,condpresent]",1.0001083842851286,exp1,cue,contrast
"r_participant[155,condpresent]",1.0000591555188223,exp1,cue,contrast
"r_participant[156,condpresent]",1.000085371544063,exp1,cue,contrast
"r_participant[157,condpresent]",1.000113595482789,exp1,cue,contrast
"r_participant[158,condpresent]",1.000198518556612,exp1,cue,contrast
"r_participant[159,condpresent]",1.0001434603702057,exp1,cue,contrast
"r_participant[160,condpresent]",1.0000456528759076,exp1,cue,contrast
"r_participant[161,condpresent]",1.0000685959873694,exp1,cue,contrast
"r_participant[162,condpresent]",1.0001217181719142,exp1,cue,contrast
"r_participant[163,condpresent]",1.0000934403122548,exp1,cue,contrast
"r_participant[164,condpresent]",1.0000034136058051,exp1,cue,contrast
"r_participant[165,condpresent]",0.9999819561153244,exp1,cue,contrast
"r_participant[166,condpresent]",0.9999884714941173,exp1,cue,contrast
"r_participant[167,condpresent]",1.0000284415662228,exp1,cue,contrast
"r_participant[168,condpresent]",1.0001406203099132,exp1,cue,contrast
"r_participant[169,condpresent]",1.0000221698544778,exp1,cue,contrast
"r_participant[170,condpresent]",1.0000528744984585,exp1,cue,contrast
"r_participant__hu[065,Intercept]",1.0004521680210836,exp1,cue,contrast
"r_participant__hu[066,Intercept]",1.000651102635262,exp1,cue,contrast
"r_participant__hu[067,Intercept]",1.0003829491680853,exp1,cue,contrast
"r_participant__hu[068,Intercept]",1.0005234016600033,exp1,cue,contrast
"r_participant__hu[069,Intercept]",1.0006801375908065,exp1,cue,contrast
"r_participant__hu[070,Intercept]",1.0005654149606862,exp1,cue,contrast
"r_participant__hu[071,Intercept]",1.000398370393982,exp1,cue,contrast
"r_participant__hu[072,Intercept]",1.0004367222349484,exp1,cue,contrast
"r_participant__hu[073,Intercept]",1.0006236059664348,exp1,cue,contrast
"r_participant__hu[074,Intercept]",1.0006031151430508,exp1,cue,contrast
"r_participant__hu[075,Intercept]",1.0005554020250473,exp1,cue,contrast
"r_participant__hu[076,Intercept]",1.0004549498395232,exp1,cue,contrast
"r_participant__hu[077,Intercept]",1.0004674754575371,exp1,cue,contrast
"r_participant__hu[078,Intercept]",1.0005058930011894,exp1,cue,contrast
"r_participant__hu[079,Intercept]",1.0003163160030595,exp1,cue,contrast
"r_participant__hu[080,Intercept]",1.0004371936824374,exp1,cue,contrast
"r_participant__hu[081,Intercept]",1.000554674726147,exp1,cue,contrast
"r_participant__hu[082,Intercept]",1.0006608662705612,exp1,cue,contrast
"r_participant__hu[083,Intercept]",1.000602205027318,exp1,cue,contrast
"r_participant__hu[084,Intercept]",1.0005199553984014,exp1,cue,contrast
"r_participant__hu[085,Intercept]",1.0004943222302107,exp1,cue,contrast
"r_participant__hu[086,Intercept]",1.0006187186427322,exp1,cue,contrast
"r_participant__hu[087,Intercept]",1.0005634652591788,exp1,cue,contrast
"r_participant__hu[088,Intercept]",1.00055374424788,exp1,cue,contrast
"r_participant__hu[089,Intercept]",1.0004984150258651,exp1,cue,contrast
"r_participant__hu[090,Intercept]",1.0005416607263333,exp1,cue,contrast
"r_participant__hu[091,Intercept]",1.0003900623630242,exp1,cue,contrast
"r_participant__hu[092,Intercept]",1.000531460537385,exp1,cue,contrast
"r_participant__hu[093,Intercept]",1.0006484048245838,exp1,cue,contrast
"r_participant__hu[095,Intercept]",1.0005920222270317,exp1,cue,contrast
"r_participant__hu[096,Intercept]",1.0006101100615727,exp1,cue,contrast
"r_participant__hu[097,Intercept]",1.000350535030312,exp1,cue,contrast
"r_participant__hu[098,Intercept]",1.0005275549134183,exp1,cue,contrast
"r_participant__hu[099,Intercept]",1.0006417920984767,exp1,cue,contrast
"r_participant__hu[100,Intercept]",1.0005533150815447,exp1,cue,contrast
"r_participant__hu[101,Intercept]",1.000501259578562,exp1,cue,contrast
"r_participant__hu[102,Intercept]",1.0005591348410574,exp1,cue,contrast
"r_participant__hu[103,Intercept]",1.0003834984546378,exp1,cue,contrast
"r_participant__hu[104,Intercept]",1.00080886429213,exp1,cue,contrast
"r_participant__hu[105,Intercept]",1.000674590486251,exp1,cue,contrast
"r_participant__hu[106,Intercept]",1.0004577327142086,exp1,cue,contrast
"r_participant__hu[107,Intercept]",1.0002897516256952,exp1,cue,contrast
"r_participant__hu[108,Intercept]",1.0003860218362342,exp1,cue,contrast
"r_participant__hu[109,Intercept]",1.00045766157314,exp1,cue,contrast
"r_participant__hu[110,Intercept]",1.0004952957454996,exp1,cue,contrast
"r_participant__hu[111,Intercept]",1.0007844110226827,exp1,cue,contrast
"r_participant__hu[112,Intercept]",1.0005932827507684,exp1,cue,contrast
"r_participant__hu[113,Intercept]",1.000531515794227,exp1,cue,contrast
"r_participant__hu[114,Intercept]",1.000541000770021,exp1,cue,contrast
"r_participant__hu[115,Intercept]",1.0006535901140372,exp1,cue,contrast
"r_participant__hu[116,Intercept]",1.000402350485832,exp1,cue,contrast
"r_participant__hu[117,Intercept]",1.0004574097538277,exp1,cue,contrast
"r_participant__hu[118,Intercept]",1.00054614441252,exp1,cue,contrast
"r_participant__hu[119,Intercept]",1.0006383483476333,exp1,cue,contrast
"r_participant__hu[120,Intercept]",1.0004414846708882,exp1,cue,contrast
"r_participant__hu[121,Intercept]",1.0006231154531713,exp1,cue,contrast
"r_participant__hu[122,Intercept]",1.0003894498652814,exp1,cue,contrast
"r_participant__hu[123,Intercept]",1.0005318785659467,exp1,cue,contrast
"r_participant__hu[124,Intercept]",1.0004021775652485,exp1,cue,contrast
"r_participant__hu[125,Intercept]",1.0006851234480576,exp1,cue,contrast
"r_participant__hu[126,Intercept]",1.0006200421393585,exp1,cue,contrast
"r_participant__hu[127,Intercept]",1.0005320161576834,exp1,cue,contrast
"r_participant__hu[128,Intercept]",1.0004749079082313,exp1,cue,contrast
"r_participant__hu[129,Intercept]",1.0004389908913842,exp1,cue,contrast
"r_participant__hu[130,Intercept]",1.0006975945559013,exp1,cue,contrast
"r_participant__hu[131,Intercept]",1.00028891332952,exp1,cue,contrast
"r_participant__hu[132,Intercept]",1.000477906043969,exp1,cue,contrast
"r_participant__hu[133,Intercept]",1.0004652674750154,exp1,cue,contrast
"r_participant__hu[134,Intercept]",1.0003378476805158,exp1,cue,contrast
"r_participant__hu[135,Intercept]",1.0005038540897329,exp1,cue,contrast
"r_participant__hu[136,Intercept]",1.000859512266576,exp1,cue,contrast
"r_participant__hu[137,Intercept]",1.0005325044420583,exp1,cue,contrast
"r_participant__hu[138,Intercept]",1.0005474390003557,exp1,cue,contrast
"r_participant__hu[139,Intercept]",1.0004235074580428,exp1,cue,contrast
"r_participant__hu[140,Intercept]",1.0007240394481483,exp1,cue,contrast
"r_participant__hu[141,Intercept]",1.0006659540341891,exp1,cue,contrast
"r_participant__hu[142,Intercept]",1.0007170546654593,exp1,cue,contrast
"r_participant__hu[143,Intercept]",1.0006047428159417,exp1,cue,contrast
"r_participant__hu[144,Intercept]",1.0004040379212944,exp1,cue,contrast
"r_participant__hu[145,Intercept]",1.0009301923998513,exp1,cue,contrast
"r_participant__hu[146,Intercept]",1.000496207893289,exp1,cue,contrast
"r_participant__hu[147,Intercept]",1.000666771963366,exp1,cue,contrast
"r_participant__hu[148,Intercept]",1.0004492919898471,exp1,cue,contrast
"r_participant__hu[149,Intercept]",1.0005426629127299,exp1,cue,contrast
"r_participant__hu[150,Intercept]",1.0004396677931047,exp1,cue,contrast
"r_participant__hu[151,Intercept]",1.0005496544435528,exp1,cue,contrast
"r_participant__hu[152,Intercept]",1.0006564876904394,exp1,cue,contrast
"r_participant__hu[153,Intercept]",1.0001649701928432,exp1,cue,contrast
"r_participant__hu[154,Intercept]",1.0004383887843726,exp1,cue,contrast
"r_participant__hu[155,Intercept]",1.0008733484928063,exp1,cue,contrast
"r_participant__hu[156,Intercept]",1.0006592687137745,exp1,cue,contrast
"r_participant__hu[157,Intercept]",1.0004802298196762,exp1,cue,contrast
"r_participant__hu[158,Intercept]",1.000596701841039,exp1,cue,contrast
"r_participant__hu[159,Intercept]",1.0004065257553014,exp1,cue,contrast
"r_participant__hu[160,Intercept]",1.0002233213687337,exp1,cue,contrast
"r_participant__hu[161,Intercept]",1.0005846190099323,exp1,cue,contrast
"r_participant__hu[162,Intercept]",1.000656688042472,exp1,cue,contrast
"r_participant__hu[163,Intercept]",1.0004815315533606,exp1,cue,contrast
"r_participant__hu[164,Intercept]",1.0008385762659977,exp1,cue,contrast
"r_participant__hu[165,Intercept]",1.0005663787602108,exp1,cue,contrast
"r_participant__hu[166,Intercept]",1.0006213056969144,exp1,cue,contrast
"r_participant__hu[167,Intercept]",1.0006602103476958,exp1,cue,contrast
"r_participant__hu[168,Intercept]",1.0005765024423277,exp1,cue,contrast
"r_participant__hu[169,Intercept]",1.0005142750594205,exp1,cue,contrast
"r_participant__hu[170,Intercept]",1.0004985678387317,exp1,cue,contrast
lprior,1.001284882487477,exp1,cue,contrast
lp__,1.0003500681543256,exp1,cue,contrast
"z_1[1,1]",1.0003993629296735,exp1,cue,contrast
"z_1[2,1]",1.0001054015895918,exp1,cue,contrast
"z_1[1,2]",1.0001504817513427,exp1,cue,contrast
"z_1[2,2]",0.9999868143385164,exp1,cue,contrast
"z_1[1,3]",1.0001127155567866,exp1,cue,contrast
"z_1[2,3]",1.0000724956850757,exp1,cue,contrast
"z_1[1,4]",1.0001439415275564,exp1,cue,contrast
"z_1[2,4]",0.9999714302466765,exp1,cue,contrast
"z_1[1,5]",1.0000811658280457,exp1,cue,contrast
"z_1[2,5]",1.0001106439625633,exp1,cue,contrast
"z_1[1,6]",1.0000687489085207,exp1,cue,contrast
"z_1[2,6]",1.0000172548329642,exp1,cue,contrast
"z_1[1,7]",1.0004217240867914,exp1,cue,contrast
"z_1[2,7]",1.0003950482860253,exp1,cue,contrast
"z_1[1,8]",1.000035388047229,exp1,cue,contrast
"z_1[2,8]",0.9999697897333066,exp1,cue,contrast
"z_1[1,9]",1.000143423460258,exp1,cue,contrast
"z_1[2,9]",1.0000023590476481,exp1,cue,contrast
"z_1[1,10]",1.0000823979310403,exp1,cue,contrast
"z_1[2,10]",1.000154472332087,exp1,cue,contrast
"z_1[1,11]",0.9999691702364197,exp1,cue,contrast
"z_1[2,11]",1.0000488787118962,exp1,cue,contrast
"z_1[1,12]",1.000035215787965,exp1,cue,contrast
"z_1[2,12]",1.000105581142852,exp1,cue,contrast
"z_1[1,13]",1.0000747629107365,exp1,cue,contrast
"z_1[2,13]",1.000022403526678,exp1,cue,contrast
"z_1[1,14]",1.000050984893501,exp1,cue,contrast
"z_1[2,14]",0.9999937284407574,exp1,cue,contrast
"z_1[1,15]",1.0000787426704352,exp1,cue,contrast
"z_1[2,15]",1.0000820013991947,exp1,cue,contrast
"z_1[1,16]",1.0001828581432572,exp1,cue,contrast
"z_1[2,16]",1.0003797126702867,exp1,cue,contrast
"z_1[1,17]",1.0001110346146684,exp1,cue,contrast
"z_1[2,17]",0.9999682689138167,exp1,cue,contrast
"z_1[1,18]",1.0001408087448878,exp1,cue,contrast
"z_1[2,18]",1.000060380336613,exp1,cue,contrast
"z_1[1,19]",1.0003023804854263,exp1,cue,contrast
"z_1[2,19]",1.0000999791838732,exp1,cue,contrast
"z_1[1,20]",0.9999899395830555,exp1,cue,contrast
"z_1[2,20]",1.000066919854864,exp1,cue,contrast
"z_1[1,21]",0.9999988975407117,exp1,cue,contrast
"z_1[2,21]",1.00015676842002,exp1,cue,contrast
"z_1[1,22]",1.0001138257503694,exp1,cue,contrast
"z_1[2,22]",1.0001485681288025,exp1,cue,contrast
"z_1[1,23]",1.0001681750174625,exp1,cue,contrast
"z_1[2,23]",1.00013747598647,exp1,cue,contrast
"z_1[1,24]",1.000038847518506,exp1,cue,contrast
"z_1[2,24]",1.0000146218397905,exp1,cue,contrast
"z_1[1,25]",1.0001892956562506,exp1,cue,contrast
"z_1[2,25]",1.0000163942904574,exp1,cue,contrast
"z_1[1,26]",1.0001308162171823,exp1,cue,contrast
"z_1[2,26]",1.0002312218228802,exp1,cue,contrast
"z_1[1,27]",1.0001454405316141,exp1,cue,contrast
"z_1[2,27]",1.0001350049936324,exp1,cue,contrast
"z_1[1,28]",1.0000836362470376,exp1,cue,contrast
"z_1[2,28]",1.0000432305994236,exp1,cue,contrast
"z_1[1,29]",1.0001084532890212,exp1,cue,contrast
"z_1[2,29]",0.9999991107364444,exp1,cue,contrast
"z_1[1,30]",1.0001406990991328,exp1,cue,contrast
"z_1[2,30]",0.9999847097117336,exp1,cue,contrast
"z_1[1,31]",1.0002083600595204,exp1,cue,contrast
"z_1[2,31]",1.0001618377066768,exp1,cue,contrast
"z_1[1,32]",1.0002336094677806,exp1,cue,contrast
"z_1[2,32]",1.0000454782239798,exp1,cue,contrast
"z_1[1,33]",1.0000737295498612,exp1,cue,contrast
"z_1[2,33]",1.0001995607977436,exp1,cue,contrast
"z_1[1,34]",1.000199926622815,exp1,cue,contrast
"z_1[2,34]",0.9999706142719023,exp1,cue,contrast
"z_1[1,35]",1.0000542415396814,exp1,cue,contrast
"z_1[2,35]",1.000009647971017,exp1,cue,contrast
"z_1[1,36]",1.0000141958667663,exp1,cue,contrast
"z_1[2,36]",1.0000954965381512,exp1,cue,contrast
"z_1[1,37]",1.0000660238271457,exp1,cue,contrast
"z_1[2,37]",1.0000925884455762,exp1,cue,contrast
"z_1[1,38]",1.0001916519279543,exp1,cue,contrast
"z_1[2,38]",1.000040901978271,exp1,cue,contrast
"z_1[1,39]",1.0001397951550912,exp1,cue,contrast
"z_1[2,39]",1.0001013985464735,exp1,cue,contrast
"z_1[1,40]",1.000121209155304,exp1,cue,contrast
"z_1[2,40]",0.9999929210232017,exp1,cue,contrast
"z_1[1,41]",1.00008282276834,exp1,cue,contrast
"z_1[2,41]",1.000052532263668,exp1,cue,contrast
"z_1[1,42]",1.0002084207086666,exp1,cue,contrast
"z_1[2,42]",1.0000349858207696,exp1,cue,contrast
"z_1[1,43]",1.0001091359576857,exp1,cue,contrast
"z_1[2,43]",1.000160244868166,exp1,cue,contrast
